"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",119.273367524877,0.0371151192176893,0.259407137358288,0.143076707894998,0.886229600072735,0.953846304045731
"MIR6859-1",0.416866770933761,0,5.39771667951613,0,1,NA
"LOC124903816",0,NA,NA,NA,NA,NA
"LOC124900384",1.17731850011848,2.73756033763269,2.90741964595371,0.941577299115588,0.3464090966081,NA
"LOC729737",7.8895175941298,-2.09043466474799,1.19930849745178,-1.74303331393851,0.0813277958033417,NA
"DDX11L17",0.423574920476432,-0.190591532845652,5.21132771753564,-0.0365725479524784,0.970825832441875,NA
"WASH9P",66.5513602473561,0.41482355695305,0.381582327882084,1.08711417338289,0.276986354772915,0.530330079957311
"MIR6859-2",0.0695544956460373,0,5.39771667961507,0,1,NA
"LOC127239154",3.44484372592517,-0.309248418288053,1.76166606340222,-0.175543154694606,0.860652864645498,NA
"LOC124903815",0,NA,NA,NA,NA,NA
"LOC124900618",0,NA,NA,NA,NA,NA
"LOC112268260",0.178204608319896,-1.82105956026477,5.38405402916422,-0.33823203675158,0.735188335201387,NA
"LOC100132287",0.489499755188007,-2.61619778525414,4.69663434072204,-0.557036719373801,0.577502341471568,NA
"LOC105378947",1.23503275374435,0.933207244981197,2.71929597254078,0.343179725342385,0.731463256374255,NA
"MIR12136",10.0287261224594,-0.587036861086391,0.926276888013692,-0.633759590337219,0.526237728794888,NA
"LOC100288069",15.2031545628291,-0.266526452000803,0.808327313585858,-0.329725901279338,0.741607080847374,NA
"LINC01409",4.77156037255882,-0.797821359893966,1.71063552962603,-0.466388863131108,0.640937181689252,NA
"LOC124903817",6.63574446981821,-0.325208700208273,1.13436690304046,-0.286687401877303,0.774351684711709,NA
"FAM87B",7.22309835758246,0.566675635334367,1.06640438242388,0.531389072170112,0.595149192562843,NA
"LINC00115",17.4751998725909,0.910508988650424,0.713845326185535,1.27549898451499,0.20213268334691,NA
"LINC01128",546.323257556285,0.0207094314756792,0.120524879578663,0.171827024827374,0.863573518758734,0.942809303823276
"LOC284600",2.2041642538504,-1.85157426158979,2.01445666357683,-0.919143258362367,0.358020645370467,NA
"LINC02593",0,NA,NA,NA,NA,NA
"LOC107985728",0,NA,NA,NA,NA,NA
"SAMD11",5.07011689692061,0.857173433213514,1.27120924756846,0.674297669603249,0.500122085332485,NA
"NOC2L",5418.97845248431,-0.0361234989364473,0.0508908606950691,-0.709822912072449,0.47781395894991,0.715031355826033
"KLHL17",120.113777302555,-0.254879318797991,0.317623117655348,-0.802458337036287,0.422287879317495,0.669668613017102
"PLEKHN1",19.8150315920508,-0.172628907977736,0.689476108784345,-0.250376924999051,0.802295872615227,NA
"PERM1",0.870977986921531,2.17731623216294,4.19398976659311,0.5191515366838,0.603655071723899,NA
"HES4",466.357882790059,-0.427604785808026,0.136178681149866,-3.14002736843546,0.00168932051805165,0.0134215352297771
"ISG15",722.979792499073,0.143523620229889,0.133021320101988,1.07895200648925,0.28060912313664,0.53435329936196
